sim_idx,null_final_sync,null_order_param,null_closure_corr
136,0.5537680161492914,0.6179726240794627,0.026903716916285215
137,0.7199662054917217,0.6646647945784113,-0.040550699431269016
138,0.5192994453733674,0.6285709672444424,-0.020763267372383577
139,0.5984677340631708,0.607276509455063,0.006987130902593133
140,0.6139352047474447,0.6524128055013011,-0.08074322392915519
141,0.4798797639457601,0.6179534168719791,0.07211416952452972
142,0.53930820244287,0.6365445364018731,0.06790650944219963
143,0.7064481189235983,0.6491004656813442,0.055649579326928544
144,0.6469703769604165,0.6349782598249958,-0.04837033601297669
145,0.6713787223218508,0.6521650497711476,-0.06510030790926474
146,0.643533778594877,0.6452212429517052,-0.06266377239606455
147,0.5682741368605678,0.6400879387039998,-0.026063601781659798
148,0.6293721353855437,0.6634626772604119,-0.03493352215819932
149,0.548204857877552,0.6481383791564471,-0.06763737879422535
150,0.7294861105632002,0.6333452022622492,-0.003916018617145637
151,0.5463736148593535,0.6223081054624524,0.10427487037664127
152,0.6356391936173342,0.6098526125386285,0.1300875657415721
153,0.6747781930662293,0.6515347688698521,-0.13674606689322633
154,0.47068078635147936,0.6311626915552555,0.09096331869534276
155,0.6810758424445249,0.6308129412214946,-0.013464170391522425
156,0.6817117223571085,0.688518790285828,-0.0380943540043678
157,0.6909109383665639,0.6550895930954342,0.02544695366290811
158,0.5349111434342018,0.6234140132469959,0.043279805846418724
159,0.5887734359056782,0.6698380035197913,-0.03032826616045372
160,0.6481008186161712,0.6186370015013857,-0.048015846649888276
161,0.5914311893918448,0.6341574991365129,0.028818752642403456
162,0.5405351221202975,0.6005337631496134,0.10456360574405639
163,0.6266672630744031,0.621525326914651,0.08386550782371377
164,0.5537146689018775,0.618947598041458,-0.14089956714821164
165,0.5642387143393283,0.6382279830277127,0.006192952849879627
166,0.6167429644737494,0.6169562689798765,-0.11307264657148045
167,0.7156541139796477,0.6584722710714058,-0.00037082803525933383
168,0.6199666856882373,0.6449878303147368,0.08938481234975872
169,0.6920944897845034,0.6144401822149552,0.004402176844256297
170,0.6705836411875985,0.6507898814883945,0.0030606805030342
171,0.6534542410309642,0.6357374459494225,0.13701996028925678
172,0.6303177525844337,0.6369707295289823,-0.03559180148920754
173,0.6972696222746712,0.6261253171055121,-0.08850262393609504
174,0.6279911580033458,0.625575017359202,-0.07420635224545245
175,0.5513981036526896,0.6047655571617753,0.05320536004399411
176,0.6970716130174185,0.6671384516615885,0.0022473289311572033
177,0.6056044928781523,0.6143856656376031,0.08393004397195494
178,0.6821979090715027,0.6446658932225772,-0.07583430603813007
179,0.5758177810968208,0.6518079172843201,-0.07783469022181039
180,0.541111552283152,0.5873443398965784,-0.02307127587595911
181,0.6063432000554637,0.6382354144476544,-0.05565115871517445
182,0.7149636307558295,0.6506406808129773,0.04295072959400824
183,0.690257040787892,0.6493845738949361,0.0181185988194044
184,0.6478608255760122,0.6437889312033236,0.033997365640429114
185,0.6912624186142665,0.609421103935184,0.10547879162441975
186,0.5922676730213758,0.6477749108866433,0.035223598949388715
187,0.6041292589460279,0.6671117288066606,0.04075599833633429
188,0.5984897264144616,0.6499046851171038,-0.00434325598574413
189,0.7122137955945523,0.6519856455474793,0.03316689532371606
190,0.6333176198247568,0.6385738601252536,-0.007361139622107082
191,0.7189476385146311,0.620039809308198,-0.02655839994678187
192,0.6547325979800531,0.6230139849566708,0.0018282016739712764
193,0.5915519960903904,0.6119876528036292,0.0847579623961423
194,0.7515551048484781,0.6491638831814041,-0.11478351102226798
195,0.6107631441479066,0.620921338308595,0.058461033413990525
196,0.5781776667272046,0.6472558680404217,-0.017808862524688465
197,0.5398414589168036,0.6510243426153645,0.002617890535497107
198,0.61690975928766,0.6173361263210358,0.08272016754142787
199,0.45467666998732453,0.62077036374889,-0.1631883823503886
200,0.6109248596168797,0.6114497030473214,-0.11404536351354033
201,0.7510957539385626,0.6597546274510379,0.05008508410678497
202,0.6905868679326631,0.6427159727688072,0.018171663384074027
203,0.6192630908243192,0.6668215760757957,-0.049147478540229106
204,0.6053377603877681,0.6787324602930266,-0.023375005264377285
205,0.6790109323422948,0.6380949263063258,-0.018672229810431967
206,0.6199095500264175,0.6015164366269059,-0.04204195710078062
207,0.7201847560650219,0.6203494741842845,-0.11171125403618068
208,0.5724485096156715,0.5945267947563138,0.0029282188114760055
209,0.5553662408727693,0.6116733325757842,0.02911104560854336
210,0.6790742783997746,0.6439787662288814,0.10231022762067492
211,0.7222891124215209,0.6369538351917027,0.013104010367889286
212,0.597002696626576,0.6515178004324653,0.08661775002998118
213,0.545368137361262,0.6215465952092866,-0.08636668912359889
214,0.6217110909154169,0.6438431501213434,-0.046417672978062076
215,0.6301207885369062,0.6468002003547239,0.008139683390577638
216,0.49308792031790416,0.637856081841901,-0.04681525642232143
217,0.6841185945577531,0.657586356127912,-0.00931624672566959
218,0.5955422345216309,0.6312646269844654,0.009315056495223278
219,0.5717100396718551,0.6330956319100026,0.047505764511597576
220,0.5876833836118636,0.6309522416252527,-0.05974515889536056
221,0.6254107799645141,0.6419411094370847,-0.022803246106457203
222,0.7548854575553577,0.6378270636726017,-0.05686984030050345
223,0.5339605205435316,0.6387349724149405,-0.07828680727979624
224,0.7223503005966171,0.6747748453507038,-0.04424244810456842
225,0.612404427558215,0.6307137923095315,-0.0024081736442250054
226,0.7581319220944241,0.6693273065532682,-0.02832027959535548
227,0.7520113990597268,0.6662077373989755,0.022541296845709692
228,0.652303948814306,0.6077024811575903,-0.13547822686936728
229,0.8167782358771483,0.6467984318863185,0.11059989643196325
230,0.5668152543976988,0.6445192620745902,-0.06272639761271578
231,0.5167949328931033,0.6029023051834342,-0.0042415398667949725
232,0.7755143181848146,0.6470023141388873,0.12056043374031336
233,0.6688778479398116,0.6332034825419908,0.06327498452402029
234,0.5727947716588732,0.614254709659109,0.1057502983507921
235,0.6861266975368941,0.6487103682642373,-0.07703811579615594
236,0.7175432048756983,0.6695382284702024,-0.010075674209996787
237,0.669274792242827,0.704915260595783,0.0206756892721813
238,0.6537582247982476,0.6395729342066331,-0.02196434402676107
239,0.61126047543487,0.6433898345966582,-0.032231869512067184
240,0.6112919859508094,0.6674158936023801,0.15220808141501188
241,0.5948707702310234,0.6298976919942716,-0.10296605820318831
242,0.5590067376600738,0.6587426727820446,-0.046671784822005256
243,0.6605722572945353,0.646171270700983,-0.014919450830937606
244,0.630581440468737,0.6352219127892621,-0.15029967989754395
245,0.5584890546390212,0.6215906799723883,-0.02582269475447334
246,0.6662730761513787,0.6291904034050181,0.02389482170024304
247,0.7172432186839574,0.6425651217670275,-0.059837723558868613
248,0.7213058470811631,0.6676596278075331,-0.026773732243163047
249,0.5656663948304166,0.6697776232395016,0.13080912629174196
250,0.6573910860918468,0.6438085686848269,0.011692470716190497
251,0.7294014304462413,0.6701341063573426,-0.0477695565446676
252,0.7128050228215423,0.6666023353034654,-0.10218653697029859
253,0.5923482078168132,0.5984680901817151,0.05369351281893072
254,0.5766127698482773,0.5959409651093805,0.010162413586169596
255,0.6263311782467456,0.6216068519167756,0.024460349361976174
256,0.577263784056848,0.6197210088246421,0.042172013558855
257,0.5718450859960366,0.633534932737594,-0.018795105928047912
258,0.7344414789992727,0.6369899503745557,0.02840464561947961
259,0.7252791039671496,0.6822087889901479,0.0023875033806586045
260,0.673846984406451,0.6209795443388031,0.02856412027677361
261,0.6054617325324602,0.6023159695470226,-0.04722824802071467
262,0.7063616618701787,0.6717847183678112,-0.05605092673560506
263,0.6175670917909146,0.6367120045280799,0.014131884815333439
264,0.6178787893500066,0.6569715217203634,0.05234632929055369
265,0.5086896131976499,0.6392361100962249,0.009173715944680446
266,0.5751437283760917,0.6469391642547885,-0.03370487519485395
267,0.650124517450903,0.6358999518738031,0.008925826157645323
268,0.6153473544364275,0.599737179824338,-0.03812760740592041
269,0.5685874144464524,0.6238146374107922,0.0049991375456670895
270,0.5632866605743201,0.6106280176427853,0.02405911333702701
271,0.6133128565055592,0.6331064834126392,-0.09141577632447706
272,0.6252681283940621,0.681959163395542,0.12949655895238948
273,0.5778187670698824,0.640331571925378,0.026495761617300075
274,0.7820195993943599,0.6802039400872454,0.01767535719976838
275,0.5632045139585088,0.616932958085645,0.1326250875568297
276,0.6294108738362953,0.6241654639610935,-0.08617294755558265
277,0.574048758638142,0.6453391499492895,0.04882849291195034
278,0.6548132933552371,0.6609786871509502,0.028199662853248913
279,0.5838185206527529,0.650113031324214,0.06564865161301163
280,0.6124323031019256,0.6277020618575554,-0.035983495746536594
281,0.7095624124332802,0.6460680809858013,0.08368880052825245
282,0.6545065267484583,0.5982571374449919,0.1301543832976845
283,0.7618551157462629,0.6524196904646342,0.029457499760655863
284,0.620706645544777,0.6890542930937219,0.00023813036299537218
285,0.687991942548539,0.6462572354917916,-0.08091213782252266
286,0.772793649039732,0.6425387481308775,-0.023320587482535904
287,0.5310346516115985,0.6609190008268476,-0.09982358662492269
288,0.5892149963778561,0.6176743975829107,0.02333323184370601
289,0.6826990724004004,0.6358796446683322,0.05769296956480736
290,0.672037667691901,0.6426944813788231,0.04882341567395878
291,0.6743219724998138,0.6127076499338417,0.04115500124097629
292,0.642137913034279,0.6285552687445866,-0.010043702927876956
293,0.6652826898238711,0.6540653164757289,0.07350857917649402
294,0.6178967730776335,0.6128719637889366,-0.009147954456164972
295,0.624316342593785,0.6231505139479224,0.0542850759406541
296,0.6672609266955674,0.6150012373382059,0.0007550314028863795
297,0.6076732280668097,0.6297108643289671,-0.08232937601841361
298,0.6374685765188751,0.6696904718978913,-0.08125727902540228
299,0.6289427397010394,0.6209817281569198,0.0012115268772802997
300,0.6512285739890589,0.5949138411696111,-0.05338823041101898
301,0.6340594611348764,0.6576881608557948,-0.03697944571337659
302,0.7505438813299992,0.6287909649998188,0.04091456888220095
303,0.7143572227364322,0.6464815446813358,-0.02350501773499401
304,0.6955059339694121,0.6049472950533951,-0.07022061122368699
305,0.576767544185555,0.6284737520659828,0.09614330829475257
306,0.737423411764317,0.6089356103732062,-0.01072493113286282
307,0.6615043987670619,0.6758841721284438,0.0584079521125423
308,0.6133053861125572,0.6288575000221439,0.0042049600089553735
309,0.6277721517974884,0.6416586692843894,0.03730261753358863
310,0.5908542303033587,0.620176329227085,-0.0612356527675013
311,0.7307104174284762,0.6808567610827297,0.02107526502435856
312,0.7586239419787146,0.6848285144616824,0.05081941872973805
313,0.6456181902625557,0.6581048886898853,-0.047702929005301035
314,0.7511526447681538,0.6645143643905388,-0.012531324664645377
315,0.7096089512367465,0.63144228675922,0.10049152244653975
316,0.7192305786354858,0.650194149708148,-0.051342660116328695
317,0.6618131114422751,0.6172960795984609,0.04698897914250003
318,0.5078856294790387,0.6157485199269566,0.01415820696834503
