sim,transition_type,pre_shared_c,trans_shared_c,post_shared_c,pre_overlap,post_overlap,pre_c_range,post_c_range,fragmentation_change,shared_survives,reorganization,pre_order,post_order
34,bifurcation,0.4753054914681321,0.37951040225445615,0.5323106030451904,0.8939658972872582,0.9520408144349292,0.2632593843089286,0.10847463019128417,-0.15478475411764442,1,0.0,0.5101393088290199,0.8095963872144241
35,fragmentation,0.43015048736676037,0.34498759477561786,0.17464847328470529,0.8265947575039745,0.93565805554209,0.35526754274757466,0.11078049199403897,-0.2444870507535357,0,1.0,0.34433459902704056,0.061749821192055826
36,fragmentation,0.6732994253818005,0.7443314043077415,0.23798679670183695,0.9685523596789352,0.8422249929757196,0.04383040704146357,0.3253548922169792,0.28152448517551565,0,0.8,0.9478574217816587,0.4564997897706196
37,bifurcation,0.3802436590556472,0.3344062968041389,0.4516971151465521,0.9570930116302112,0.9438349494095316,0.10103377467265395,0.10235902695953031,0.001325252286876355,1,1.0,0.4089543765655897,0.46090400853600316
38,coupling_weaken,0.6425970332356359,0.659500333847273,0.6337360118816046,0.987624726523102,0.9677107560111935,0.02827524674970161,0.08844358786096573,0.06016834111126412,1,0.4,0.9416220429006007,0.5958162047571424
39,closure_reorg,0.7897625642628918,0.7941883467264143,0.8015172321980361,0.9487880087830624,0.8808134202627519,0.10689744935181711,0.24615109191685658,0.13925364256503947,1,0.0,0.8994385018597403,0.8951482557489279
40,topology_change,0.2507185245420378,0.2855628559180402,0.32801394501277903,0.8843126507183694,0.9160842757750404,0.21092714671507448,0.1385639950220951,-0.07236315169297938,1,1.0,0.4111346693673117,0.766218333332342
41,coupling_weaken,0.6203890946783222,0.6265432004240378,0.43822080599600205,0.9601723798102362,0.9705597820865766,0.07110491958865583,0.06413977576340807,-0.006965143825247766,1,1.0,0.841385466476729,0.259012066544709
42,bifurcation,0.5060164946970528,0.5803091541746852,0.4818914399887084,0.9537986974889628,0.9165333959868229,0.07351185580529807,0.19602061039860336,0.12250875459330529,1,0.0,0.9000363595913531,0.4474262994189218
43,coupling_weaken,0.8309551945067363,0.8566865247987847,0.625399337760637,0.9594802912905489,0.7704396649347738,0.07044780462533995,0.6116088230144978,0.5411610183891579,1,0.8,0.9887471769559597,0.6057093506528247
44,topology_change,0.3369992103781517,0.3290489119355761,0.4741923030815585,0.8584005387693769,0.924839539817171,0.35254425756924906,0.18332218195359767,-0.1692220756156514,1,0.4,0.526176411993921,0.4417878590108986
45,closure_reorg,0.20695612189937834,0.16144893060724974,0.18762063471264048,0.9105680322704833,0.8674172597210752,0.1644562555614537,0.33092972232909484,0.16647346676764113,0,0.6,0.2533099278907598,0.4635843067294706
46,coupling_strengthen,0.38766062068519896,0.4107153145651624,0.6814817510211658,0.9745768636071802,0.9940388232241548,0.06085659122969256,0.010976669140840722,-0.049879922088851836,1,1.0,0.8077151873389253,0.9420342980412422
47,coupling_strengthen,0.23794994529065575,0.20535459291649633,0.5285675306630537,0.9205833148389306,0.9494675817053655,0.1658590692880068,0.10292427353416922,-0.06293479575383759,1,0.8,0.36372273274531464,0.6950057862563453
48,coupling_strengthen,0.48512399681106344,0.46883576430489937,0.49468132200521847,0.9614737806639513,0.9242461128782891,0.05734320448572694,0.1582361833489352,0.10089297886320825,1,0.8,0.4198173435543972,0.8388028911922896
49,bifurcation,0.5421440980609412,0.5482885062913094,0.4180982298788472,0.9453616476494713,0.8941362190149209,0.11938160700512668,0.19533917534891398,0.07595756834378731,1,0.6,0.7972976416697708,0.3095486876416715
